,line_id,name,mode,stops
73,157,157,bus,"['490005869D', '490005870E', '490001078M', '490007700S', '490013610S', '490001007AA', '490012015S', '490003955AG', '490003317AH', '490015130AN', '490003318AV', '490006061W', '490011984W', '490013379S', '490011128M', '490012320A', '490010805W', '490015286W2', '490008038W', '490001245W', '490013549S', '490003706W', '490010343W', '490013376S', '490015451S', '490003793S', '490014420X', '490011806W11', '490002023W13', '490009410W', '490014111S', '490006611W', '490013586W', '490006869W2', '490012464W', '490013291W', '490007755W', '490011061W', '490009796W', '490011925W', '490009932W', '490006478W', '490014834N', '490003775K', '490001306C', '490010770W', '490010783N', '490004821E', '490004823G', '490001051A', '490014966W', '490014970N', '490011149N', '490010129N', '490014339N', '490012718HA', '490015406RL', '490011696RE', '490006116N', '490009856S', '490005130N', '490008944N', '490005554N', '490004931N', '490010060W', '490000151L', '490000151C', '490010021E', '490004931S', '490005554S', '490008944S', '490009089S', '490009856S2', '490010185S', '490011696RG', '490015406RK', '490012718HB', '490014339S', '490010129S', '490011149S', '490014966S2', '490014967E', '490004819S', '490001051B', '490004823C', '490004821D', '490010783S', '490010770S', '490001306A', '490003775J', '490014834M', '490006478E', '490009932E', '490011925E', '490009796E', '490011061E', '490007755E', '490013291E', '490006869EB', '490013586E', '490006611E', '490014111N', '490011504W15', '490002042C0', '490011806W16', '490014420V', '490003793N', '490008271E', '490013376N', '490003706E', '490013549N', '490001245N', '490015286N', '490010805E', '490010805E1', '490012320B', '490011128F', '490013379N', '490011984E', '490003318E', '490011884AT', '490003317AP', '490009626AQ', '490012015N', '490001007AB', '490003319N', '490013610N1', '490001078P', '490005870F', '490005869C']"
74,158,158,bus,"['490012904A', '490003328U', '490003260NE', '490003260N', '490009519N', '490013194N', '490006178N', '490000136B', '490009137K', '490004557M', '490007350N', '490015113T', '490010591W', '490014087N', '490010798N', '490004772N', '490007246N', '490009668N', '490012943N', '490011346N', '490009667N', '490001268Q', '490007974N', '490009306N', '490000024A', '490006928N', '490004103N', '490012034N', '490005353N', '490014940N', '490009019E', '490008134E', '490006887E', '490007597E', '490010345E', '490009759E', '490005802E', '490014170N', '490011742N', '490008132N', '490009091N', '490007737N', '490007676L', '490005180E', '490005180C', '490007676J', '490008981S', '490003124S', '490009091S', '490008132S', '490011741S', '490014170S', '490005802W1', '490004905W', '490009759W', '490010345W', '490007597W', '490008134W', '490009019W', '490014940S', '490005353S', '490011183S', '490004103S', '490006928S', '490000024B', '490009306S', '490014166R', '490001268P', '490009667S', '490011346S', '490004188S', '490009036S', '490007246S', '490011388S', '490010798S', '490014087S', '490010591V', '490007350P', '490004557L', '490009137J', '490000136A', '490006178S', '490013194S', '490013626S', '490003260S', '490012904N']"
75,159,159,bus,"['490000173RG', '490004810RJ', '490000179F', '490007960P', '490013767A', '490014585M', '490019475P', '490008376S', '490000266G', '490005646E', '490009420E', '490000132A', '490008473S', '490006864S1', '490008643KE', '490014773KQ', '490008645X', '490008642J', '490014013S', '490007587S', '490009373S1', '490014085S', '490007523G', '490000031P', '490011793S', '490004362S1', '490004101S', '490008544S', '490015218S', '490008310S', '490005234S', '490013186S', '490001281D', '490009076F', '490010078J', '490008765L', '490003758N', '490012761U', '490001279Z', '490001279E', '490012761SQ', '490003758OA', '490008765M', '490010078K', '490001281A', '490003598S', '490013186T', '490005234N', '490008310N', '490015218N', '490008544N', '490004101N', '490011793N', '490008919X', '490000031R', '490007523D', '490014085N', '490009373N1', '490007587N', '490008248N', '490014013N', '490008642H', '490008645U', '490014773KP', '490008643KH', '490006864N1', '490008473E', '490000132G', '490009420W', '490005646D', '490015048A', '490008376N', '490013767T', '490011515Z', '490011515W', '490005537RB', '490000173RC']"
76,16,16,bus,"['490004297W', '490008456S', '490014856L', '490014082NN', '490010330N', '490010162N', '490005412GG', '490011414N', '490004470E1', '490005476N', '490015034S', '490005475E', '490010665E', '490006096S', '490015033S', '490010015S1', '490005776B', '490005770H', '490014140S1', '490014140S', '490015795S', '490009909S', '490000126B', '490001038D', '490004565F', '490008713H', '490011375N', '490015243W', '490004798S', '490004805S2', '490006475B', '4900015334S', '490007679R', '490012747E', '490010621S', '490015285S', '490006428D', '490010713F', '490014552W', '49004039W2', '49004039W2', '490005166Z', '490001221H', '490012797P', '490006428B', '490015285N', '490010621N', '490012747F', '490007679N', '490006475A', '490004805N', '490008712N', '490015243X', '490001170S', '490008710P', '490011235J', '490004565N', '490001038N', '490000126A', '490008768N', '490009909N', '490014140N', '490005770K', '490005776A', '490010015N', '490015045BS', '490005772N', '490010665W', '490010690N', '490015034N', '49003271DD', '490004470E2', '490011414S1', '490005412HH', '490010163N', '490014082LL', '490010334W', '490004297W']"
77,160,160,bus,"['490001249F', '490015177H', '490005743M', '490012140S', '490013387S', '490012139HH', '490009041HL', '490003735W', '490003427W', '490005205R', '490005205N', '490011196L', '490005204J', '490012871A', '490003142B', '490005198C', '490003866W', '490009515N', '490009996N', '490014696N', '490013318E', '490001205D', '490001205A', '490006892P', '490007463N', '490007684N', '490012293N', '490012279N', '490006548W', '490006533P', '490006537M', '490015433H', '490006542S', '490008779S', '490010238N1', '490007210N', '490005248N', '490006543N1', '490006543N', '490015018S', '490012142W', '490003283S', '490014920S', '490003599W', '490010762W', '490014368W', '490009936V', '490012534W', '490012684W1', '490008318N', '490009117T', '490001054AA', '490013615Q', '490009117J', '490011056F', '490008318E', '490012684E1', '490012549E', '490009936L', '490014368E', '490010762E', '490003599E', '490014920N', '490008354N', '490012142N', '490015018N', '490006543S', '490005248S', '490004729S', '490010238N2', '490008779N', '490006542N', '490006546E', '490006537L', '490006533Q', '490012279S1', '490008321S', '490007684S', '490008477S', '490007463S', '490006892N', '490010209B', '490001205E', '490013318W', '490014696S', '490009996S', '490006103E', '490003866E', '490005198D', '490009356M', '490005205P', '490015269S', '490003427E', '490003735E', '490009041HK', '490012139HJ', '490013421N', '490012140R', '490005743N', '490015177L', '490015534D']"
78,161,161,bus,"['490010374A', '490009887X', '490009889Z', '490013356E', '490011853E', '490011398H', '490011704E', '490007093E2', '490001058E', '490012854E', '490010911A', '490014923E', '490000889Z', '490014247E', '490006983DE', '490008802E', '490014928E', '490011159Y', '490004677V', '490001344S', '490005370S', '490007601S', '490010273W', '490011309H2', '490011309Z', '490007509S', '490004460E', '490012108E', '490012108S', '490004379S', '490013592S', '490003355S', '490013309S', '490008701S', '490001097D', '490006532E', '490006537G', '490015432K', '490011752S', '490001200B', '490010067S', '490010064S', '490011447S', '490006521S', '490010478E', '490013496S', '490003139H', '490010817K', '490005205P', '490015269T', '490015269T', '490005205N', '490011196L', '490005204J', '490013496N', '490010478W', '490006521N', '490011447N', '490010064N', '490010067E', '490001200A', '490011752N', '490015432J', '490015433F', '490001097C', '490008701N2', '490013309N', '490006081N', '490003355N', '490013592N', '490004379N', '490012108W', '490007509N', '490011307H3', '490011309H1', '490007640E', '490010273N', '490010145N', '490014933L', '490001344G', '490004624N1', '490014934W1', '490003917D', '490014928A', '490006982DG', '490011247DC', '490014247W', '490014923W', '490013207W', '490015556W', '490012854W', '490001058F', '490007093W1', '490011704W', '490011398J', '490011853W', '490013356W', '490009889Y', '490009887W', '490010374E']"
79,162,162,bus,"['490001018A', '490015222D', '490012691E', '490004975N2', '490010668S', '490013296S', '490008674E', '490011958E', '490006029S', '490008844S', '490004224S', '490003644E', '490004376N', '490004897E', '490011304D', '490012775E', '490001037A', '490004410V', '490008665Q', '4900004426L', '490007007E', '490014207E', '490011046E', '490004029E', '490012254B', '490012692E', '490004054E', '490001064A', '490003578E', '490004716E', '490005201V', '490005205N', '490011196L', '490005204J', '490012871A', '490003142B', '490005198C', '490003866N1', '490008474N', '490012194N', '490004516N', '490008608S', '490006103S', '490009515N', '490009996N', '490014696N', '490013318E', '490001205D', '490009809N1', '490012146N1', '490003507N', '490003506N', '490011582W', '490003505W', '490007227W', '490006548W', '490006533R', '490006537N', '490015433F', '490006532K', '490001097S', '490001097A', '490006532E', '490006537G', '490006537O', '490006534Z', '490006548E', '490007227E', '490003505E', '490011582E', '490003506S', '490003507S', '490012146S1', '490009809S', '490001205E', '490013318W', '490014696S', '490009996S', '490006103E', '490009995N', '490004516S', '490012194S', '490008474S', '490003866S1', '490005198D', '490009356M', '490005205P', '490005201U', '490004716W', '490003578W', '490001064B', '490004054W', '490012692W', '490012254A', '490004029N', '490011046W', '490014207W', '490007007W', '490004426R', '490008665T', '4900006507W', '490001037X', '4900012775K', '490011304L', '490004897W', '490004376W', '490003644W', '490004224N', '490008844N', '490006029N', '490011958W', '490008674W', '490013296N', '490010668N', '490004975N1', '490012691F', '490015222C', '490001018A']"
80,163,163,bus,"['490015390F', '490010018J', '490009187S', '490009731W', '490003447W', '490009974N', '490008212W', '490005317W', '490009424W', '490013262N', '490004754N', '490014521N', '490007500N', '490004105N', '490004647N', '490001237F', '490011454H', '490013134E', '490009412S', '490001339A', '490010168E', '490010057E', '490002057A', '490003936N', '490003936I', '490000272P', '490006987NE', '490006987N', '490015472D', '490014731H', '490003936S', '490002057B', '490010057W', '490010168W', '490001339B', '490009412N', '490013134W', '490011454J', '490001237G', '490004647S', '490004105S', '490007500S', '490012643S', '490004754S', '490013262S', '490009424E', '490005317E', '490008212E', '490009974E', '490003447E', '490009731E', '490009187N', '490000151K']"
81,164,164,bus,"['490006987N', '490015472D', '490014731H', '490003936S', '490002057B', '490010057W', '490010168W', '490001339B', '490009834W', '490004645S', '490004753E', '490003446E', '490001262A', '490011115E', '490000151B', '490010021E', '490004931S', '490005554S', '490008944S', '490009089S', '490009856S2', '490010185S', '490011696RG', '490015407S1', '490011692S', '490011691P', '490013072B', '490013062C', '490003892E', '490009575I', '490013679J', '490013081K', '490001286O', '490013060Q', '490013060Q', '490013060N', '490013082R', '490013064V', '490011856W', '490005844Y', '490013072A', '490011691A', '490011692N', '490015407N4', '490011696RE', '490006116N', '490009856S', '490005130N', '490008944N', '490005554N', '490004931N', '490015390F', '490010018J', '490011115W', '490001262B', '490003446W', '490004753W', '490004645W', '490009834E', '490001339A', '490010168E', '490010057E', '490002057A', '490003936N', '490003936I', '490000272P', '490006987NE']"
82,165,165,bus,"['490003037E', '490003940S', '490008907S', '490003066W', '490008923W', '490003232W', '490010254W', '490004341W', '490011395W', '490020119W', '490011396C', '490011394F', '490006152G', '490015718W', '490006247N', '490006446N', '490012560N', '490011393N', '490003216N', '490006902N', '490011671N', '490008731N', '490007004N', '490014872N', '490003185F', '490003291N', '490000074B', '490013471F', '490004307E', '490003050E', '490013083N', '490012555N', '490003049E', '490004001A', '490015350F', '490008347G', '490011359C', '490004623D', '490001098A', '490014973N', '490014125S', '490004465N', '490013327S2', '490011870S', '490005709W', '490006980W', '490011214W', '490015118W', '490013482W', '490013483N', '490015182X', '490014452E', '490011659L', '490010407D', '490009721B', '490013271W', '490013271O', '490009721A', '490010407C', '490011659G', '490009810M', '490014448S', '490001243Y', '490013654S', '490013482E', '490015118E', '490011214E', '490006980E', '490009496E', '490011870N', '490013327S1', '490004465S', '490014125E', '490014973S', '490001098B', '490004623S', '490011359D', '490015350F', '490008347G', '490004001B', '490003049S', '490012555S', '490013083S', '490003050W', '490004307W', '490013471E', '490000074A', '490003291S', '490003185G', '490014872S', '490007004S', '490008731S', '490003169S', '490006902S', '490003216S', '490011393S', '490012560S', '490006247S', '490009600E', '490006152H', '490011394F', '490011395E', '490004341E', '490010254E', '490003232E', '490008735E', '490003066E', '490008907N', '490013630W', '490004350N', '490003037E']"
83,166,166,bus,"['40004406036B', '40004406114B', '40004406164A', '40004406009B', '40004406010B', '40004406011B', '40004406038B', '40004406039A', '40004406049B', '40004406050B', '40004406051B', '40004406052B', '40004406033B', '40004406053B', '40004406054A', '40004406116B', '40004406108B', '40004409296A', '40004409216A', '40004409053A', '40004409052A', '40004409051A', '40004409050A', '40004409049A', '40004409048A', '40004409047A', '40004409046A', '40004409045A', '40004409250A', '40004409237B', '490019398S', '40004409362B', '40004409041C', '40004409810C', '40004409039A', '40004409810D', '40004409037A', '490005192E', '490001342A', '490011564E', '490005552W1', '490011136E', '490005637N1', '490001253A', '490014704N', '490012207N', '490010565C', '490007560N', '490011274W', '490011272Y', '490011271E', '490014983N', '490009479N', '490004062N', '490011517N', '490012625N', '490007669N', '490004239N', '490005853E', '490013100K', '490015548M', '490005574V', '490005855C1', '490005858NX', '490014614E14', '490014420B8', '490014420W', '490014614E10', '490010839C3', '490005855C15', '490005574S', '490013269S', '490013100L', '490005853W', '490004239W', '490007669S', '490012576S', '490011517S', '490020296S', '490004062S', '490009479S', '490014983S', '490011271S', '490011258C', '490011274U', '490007560S', '490010565D', '490014421S', '490015438S', '490014704S', '490001253B', '490005637H', '490011136W', '490005552W2', '490011564W', '490001342B', '490005192W', '40004409037A', '40004409810G', '40004409292A', '40004409810H', '40004409041B', '40004409362A', '490019398N', '40004409237C', '40004409250B', '40004409045B', '40004409046B', '40004409047B', '40004409048B', '40004409049B', '40004409050B', '40004409050C', '40004409051B', '40004409052B', '40004409279A', '40004409216B', '40004406108A', '40004406116A', '40004406054B', '40004406053A', '40004406033A', '40004406052A', '40004406051A', '40004406050A', '40004406049A', '40004406039D', '40004406119A', '40004406037B', '40004406036C']"
